,area,bath,price,location,bhk
6325,3752.5,2.0,177.115,Mahatma Gandhi Road,2
6326,600.0,2.0,35.0,Mahatma Gandhi Road,2
6327,1160.0,2.0,33.5,Mahatma Gandhi Road,2
6328,1762.0,3.0,112.0,Mahatma Gandhi Road,3
6329,1085.0,2.0,57.0,Mahatma Gandhi Road,2
6330,1000.0,2.0,97.0,Mahatma Gandhi Road,2
6331,880.0,2.0,50.0,Mahatma Gandhi Road,2
6333,1300.0,2.0,60.0,Mahatma Gandhi Road,2
6334,1752.0,3.0,105.0,Mahatma Gandhi Road,3
6335,1100.0,2.0,58.0,Mahatma Gandhi Road,2
6336,2070.0,3.0,135.0,Mahatma Gandhi Road,3
6338,2173.0,3.0,128.0,Mahatma Gandhi Road,3
6339,1000.0,2.0,44.0,Mahatma Gandhi Road,2
6340,1160.0,2.0,36.54,Mahatma Gandhi Road,2
6341,1044.0,2.0,34.77,Mahatma Gandhi Road,2
6342,1196.0,2.0,57.9,Mahatma Gandhi Road,2
6343,800.0,2.0,52.0,Mahatma Gandhi Road,3
6347,1222.0,2.0,80.0,Mahatma Gandhi Road,2
6348,1917.0,3.0,132.0,Mahatma Gandhi Road,3
6349,1200.0,6.0,115.0,Mahatma Gandhi Road,7
6350,1190.0,2.0,48.6,Mahatma Gandhi Road,2
6351,1610.0,2.0,115.0,Mahatma Gandhi Road,3
6352,1074.0,2.0,42.79,Mahatma Gandhi Road,2
6353,1836.0,3.0,125.0,Mahatma Gandhi Road,3
6354,1125.0,2.0,48.0,Mahatma Gandhi Road,2
6355,1054.0,2.0,53.0,Mahatma Gandhi Road,2
6356,3000.0,6.0,250.0,Mahatma Gandhi Road,6
6357,3071.0,4.0,300.0,Mahatma Gandhi Road,3
6358,1225.0,2.0,62.0,Mahatma Gandhi Road,2
6360,965.0,2.0,37.15,Mahatma Gandhi Road,2
6362,1186.0,2.0,72.0,Mahatma Gandhi Road,2
6364,780.0,2.0,31.0,Mahatma Gandhi Road,2
6365,1142.0,2.0,35.0,Mahatma Gandhi Road,2
6366,2000.0,1.0,200.0,Mahatma Gandhi Road,1
6367,929.0,2.0,49.0,Mahatma Gandhi Road,2
6368,4278.0,7.0,299.0,Mahatma Gandhi Road,7
6369,1846.0,3.0,135.0,Mahatma Gandhi Road,3
6370,1060.0,2.0,48.66,Mahatma Gandhi Road,2
6371,1500.0,2.0,145.0,Mahatma Gandhi Road,2
6372,1263.0,2.0,47.36,Mahatma Gandhi Road,2
6373,1200.0,2.0,54.0,Mahatma Gandhi Road,2
6374,550.0,1.0,20.0,Mahatma Gandhi Road,2
6376,1110.0,2.0,36.25,Mahatma Gandhi Road,2
6378,1082.0,2.0,64.0,Mahatma Gandhi Road,2
6381,1270.0,2.0,94.0,Mahatma Gandhi Road,2
6382,1246.0,2.0,67.5,Mahatma Gandhi Road,2
6383,1140.0,2.0,43.0,Mahatma Gandhi Road,2
6384,883.0,2.0,37.0,Mahatma Gandhi Road,2
6385,1755.0,3.0,117.0,Mahatma Gandhi Road,3
6387,850.0,2.0,45.0,Mahatma Gandhi Road,2
6388,2257.0,3.0,155.0,Mahatma Gandhi Road,3
6389,1715.0,3.0,105.0,Mahatma Gandhi Road,3
6390,1065.0,2.0,46.0,Mahatma Gandhi Road,2
6391,1610.0,3.0,78.5,Mahatma Gandhi Road,3
6392,1090.0,2.0,46.0,Mahatma Gandhi Road,2
6393,1950.0,3.0,132.0,Mahatma Gandhi Road,3
6396,3500.0,3.0,275.0,Mahatma Gandhi Road,3
6397,1454.0,3.0,71.5,Mahatma Gandhi Road,3
6398,1185.0,2.0,75.0,Mangalwar peth,2
6399,1034.0,5.0,185.0,Mangalwar peth,6
6400,1200.0,3.0,90.0,Mangalwar peth,3
6403,1170.0,2.0,66.0,Mangalwar peth,3
6405,1200.0,3.0,85.0,Mangalwar peth,4
6408,2268.0,3.0,163.0,Mangalwar peth,4
6410,1535.0,3.0,85.0,Mangalwar peth,3
6412,1197.0,2.0,84.0,Mangalwar peth,2
6414,1985.0,4.0,189.0,Mangalwar peth,3
6415,1100.0,5.0,135.0,Mangalwar peth,5
6417,1632.0,3.0,145.0,Mangalwar peth,4
6418,1200.0,3.0,95.0,Mangalwar peth,3
6420,825.0,1.0,45.0,Mangalwar peth,1
6421,1819.0,3.0,100.0,Mangalwar peth,3
6427,606.0,1.0,34.78,Mangalwar peth,1
6428,1400.0,2.0,100.0,Mangalwar peth,2
6429,5530.0,5.0,627.0,Mangalwar peth,5
6430,1950.0,3.0,130.0,Mangalwar peth,3
6431,1290.0,2.0,87.0,Mangalwar peth,2
6432,1615.0,3.0,89.75,Mangalwar peth,3
6433,3895.0,4.0,220.0,Mangalwar peth,4
6437,1055.0,2.0,57.63,Mangalwar peth,2
6440,1715.0,3.0,115.0,Mangalwar peth,3
6442,1500.0,2.0,120.0,Mangalwar peth,3
6443,875.0,3.0,98.0,Mangalwar peth,6
6445,1645.0,3.0,120.0,Mangalwar peth,3
6446,715.0,1.0,29.0,Mangalwar peth,1
6447,1751.0,2.0,115.0,Mangalwar peth,3
6451,1150.0,2.0,60.0,Mangalwar peth,3
6453,3563.0,6.0,310.0,Mangalwar peth,4
6456,1620.0,3.0,130.0,Mangalwar peth,3
6457,905.0,1.0,50.0,Mangalwar peth,1
6462,1200.0,3.0,120.0,Mangalwar peth,4
6463,1200.0,1.0,48.0,Mangalwar peth,1
6464,750.0,4.0,150.0,Mangalwar peth,6
6465,1000.0,2.0,61.0,Mangalwar peth,2
6466,1200.0,2.0,75.0,Mangalwar peth,2
6468,1299.0,2.0,100.0,Mangalwar peth,2
6473,750.0,2.0,58.0,Mangalwar peth,2
6474,2280.0,4.0,184.0,Mangalwar peth,3
6475,1520.0,2.0,85.0,Mangalwar peth,3
6476,670.0,1.0,50.0,Mangalwar peth,1
6479,780.0,3.0,75.0,Mangalwar peth,3
6480,1568.0,2.0,100.0,Mangalwar peth,3
6483,1200.0,3.0,72.0,Mangalwar peth,3
6485,2254.0,3.0,170.0,Mangalwar peth,3
6486,1810.0,3.0,100.0,Mangalwar peth,3
6490,1050.0,2.0,68.0,Mangalwar peth,2
6491,1806.0,1.0,150.0,Mangalwar peth,1
6493,700.0,1.0,41.0,Mangalwar peth,2
6494,2087.01,4.0,135.0,Mangalwar peth,3
6496,1200.0,4.0,175.0,Mangalwar peth,4
6503,1688.12,2.0,270.0,Mangalwar peth,2
6506,1431.0,3.0,85.0,Mangalwar peth,3
6509,1200.0,2.0,78.0,Mangalwar peth,2
6512,1200.0,3.0,175.0,Mangalwar peth,6
6513,2400.0,8.0,250.0,Mangalwar peth,8
6515,1300.0,2.0,95.0,Mangalwar peth,2
6516,1200.0,3.0,74.52,Mangalwar peth,3
6518,1718.0,3.0,90.2,Mangalwar peth,3
6519,1635.0,3.0,85.0,Mangalwar peth,3
6521,550.0,1.0,16.75,Mangalwar peth,1
6523,2236.0,4.0,153.0,Mangalwar peth,4
6526,3206.0,5.0,270.0,Mangalwar peth,4
6527,1294.0,2.0,115.0,Mangalwar peth,2
6529,2295.0,3.0,650.0,Mangalwar peth,6
6530,1724.0,3.0,125.0,Mangalwar peth,3
6531,1650.0,5.0,450.0,Mangalwar peth,5
6532,1348.0,2.0,80.5,Mangalwar peth,3
6533,2700.0,3.0,230.0,Mangalwar peth,4
6537,1710.0,4.0,91.31,Manik Bagh,3
6539,1325.0,2.0,76.0,Manik Bagh,2
6540,708.0,1.0,40.0,Manik Bagh,2
6541,1050.0,1.0,56.0,Manik Bagh,2
6542,1590.0,2.0,125.0,Manik Bagh,3
6545,1639.0,3.0,110.0,Manik Bagh,3
6546,1500.0,3.0,100.0,Manik Bagh,3
6547,3356.0,4.0,251.0,Manik Bagh,4
6548,1765.0,3.0,125.0,Manik Bagh,3
6550,665.0,1.0,28.585,Manik Bagh,1
6552,1041.0,2.0,65.5,Manik Bagh,2
6553,432.0,2.0,40.0,Manik Bagh,2
6556,1767.0,3.0,98.0,Manik Bagh,3
6560,1100.0,2.0,61.0,Manik Bagh,2
6563,1178.0,2.0,73.0,Manik Bagh,2
6565,1950.0,3.0,131.0,Manik Bagh,3
6566,2340.0,4.0,148.0,Manik Bagh,4
6567,1700.0,3.0,155.0,Manik Bagh,3
6568,1918.0,3.0,129.0,Manik Bagh,3
6569,2830.0,5.0,160.0,Manik Bagh,4
6572,1200.0,2.0,75.0,Manik Bagh,2
6575,4000.0,3.0,235.0,Manik Bagh,3
6576,1235.0,2.0,63.0,Manik Bagh,2
6577,1230.0,2.0,94.5,Manik Bagh,2
6578,1846.0,3.0,155.0,Manik Bagh,3
6580,3080.0,2.0,285.0,Manik Bagh,4
6582,1117.0,2.0,110.0,Manik Bagh,2
6584,1255.0,2.0,90.0,Manik Bagh,3
6585,2000.0,6.0,85.0,Manik Bagh,6
6586,1862.0,3.0,125.0,Manik Bagh,3
6587,1685.0,3.0,95.0,Manik Bagh,3
6593,957.0,2.0,52.5,Manik Bagh,2
6596,1750.0,3.0,130.0,Manik Bagh,3
6597,1890.0,2.0,100.0,Manik Bagh,3
6598,1240.0,2.0,65.0,Manik Bagh,3
6599,552.0,1.0,23.5,Manik Bagh,1
6602,525.0,1.0,26.25,Manik Bagh,1
6603,1864.0,3.0,105.0,Manik Bagh,4
6604,2850.0,5.0,240.0,Manik Bagh,4
6605,1890.0,4.0,100.0,Manik Bagh,3
6606,950.0,2.0,58.11,Manik Bagh,2
6607,4920.0,4.0,393.5,Manik Bagh,4
6610,1200.0,2.0,68.0,Manik Bagh,2
6611,645.0,1.0,34.18,Manik Bagh,1
6614,662.0,1.0,45.0,Manik Bagh,1
6616,1691.0,3.0,120.0,Manik Bagh,3
6617,1350.0,2.0,99.0,Manik Bagh,2
6618,1740.0,3.0,95.0,Manik Bagh,3
6619,1161.0,2.0,59.0,Manik Bagh,2
6620,1535.0,3.0,85.0,Manik Bagh,3
6621,1186.0,2.0,76.0,Manik Bagh,2
6625,1300.0,2.0,100.0,Manik Bagh,2
6627,1167.0,2.0,64.08,Manik Bagh,2
6628,702.0,4.0,65.0,Manik Bagh,4
6629,1170.0,2.0,65.0,Manik Bagh,2
6631,1153.0,2.0,60.0,Manik Bagh,2
6635,1250.0,2.0,93.0,Manik Bagh,2
6636,610.0,1.0,28.0,Manik Bagh,1
6637,1407.0,2.0,98.49,Manik Bagh,2
6639,1850.0,3.0,110.0,Manik Bagh,3
6641,1120.0,2.0,70.0,Manik Bagh,2
6643,2955.0,3.0,235.0,Manik Bagh,3
6647,1157.0,2.0,65.0,Manik Bagh,2
6648,4144.0,5.0,331.0,Manik Bagh,5
6649,1622.0,3.0,95.0,Manik Bagh,3
6653,774.0,5.0,70.0,Manik Bagh,5
6654,1200.0,2.0,44.0,Market yard,2
6655,957.0,2.0,58.0,Market yard,2
6657,1850.0,3.0,150.0,Market yard,3
6659,2250.0,3.0,160.0,Market yard,3
6660,3670.0,4.0,300.0,Market yard,4
6661,793.0,2.0,45.0,Market yard,2
6662,1141.0,2.0,62.0,Market yard,2
6664,1475.0,2.0,120.0,Market yard,3
6665,1395.0,2.0,63.59,Market yard,2
6666,920.0,2.0,39.55,Market yard,2
6667,1210.0,2.0,62.0,Market yard,2
6668,1200.0,2.0,65.0,Market yard,2
6669,5080.0,7.0,450.0,Market yard,6
6671,1100.0,2.0,55.0,Market yard,2
6672,720.0,3.0,65.0,Market yard,3
6674,1260.0,2.0,46.62,Market yard,2
6675,1325.0,2.0,119.0,Market yard,2
6676,1410.0,2.0,80.0,Market yard,3
6678,1180.0,2.0,100.0,Market yard,2
6679,1100.0,2.0,53.0,Market yard,2
6681,905.0,1.0,55.0,Market yard,1
6683,885.0,2.0,40.0,Market yard,2
6685,596.0,1.0,42.0,Market yard,1
6687,1280.0,2.0,76.0,Market yard,2
6688,1315.0,2.0,74.0,Market yard,3
6689,2135.0,3.0,160.0,Market yard,3
6691,1200.0,2.0,59.0,Market yard,2
6692,1015.0,2.0,58.0,Market yard,2
6693,1160.0,2.0,42.92,Market yard,2
6694,1760.0,3.0,123.0,Market yard,3
6696,900.0,2.0,48.0,Market yard,2
6697,1035.0,2.0,45.5,Market yard,2
6698,1255.0,2.0,79.0,Market yard,2
6699,1847.0,3.0,135.0,Market yard,3
6703,1724.0,3.0,124.0,Market yard,3
6704,1685.0,3.0,100.0,Market yard,3
6705,1200.0,2.0,75.0,Market yard,2
6706,2800.0,4.0,100.0,Market yard,6
6708,1060.0,2.0,53.0,Market yard,2
6709,1261.0,2.0,61.0,Market yard,2
6710,1480.0,2.0,84.0,Market yard,3
6711,1500.0,1.0,75.0,Market yard,1
6713,1170.0,2.0,65.0,Market yard,2
6714,1170.0,2.0,75.0,Market yard,2
6715,1050.0,2.0,70.0,Market yard,2
6718,1128.0,2.0,48.79,Market yard,2
6719,1040.0,2.0,61.0,Market yard,2
6721,1400.0,2.0,85.0,Market yard,2
6722,3750.0,6.0,375.0,Market yard,4
6723,1175.0,2.0,48.72,Market yard,2
6724,1308.0,2.0,60.0,Market yard,2
6725,1140.0,2.0,40.0,Market yard,2
6726,1300.0,2.0,54.0,Market yard,2
6727,728.5,1.0,31.315,Market yard,1
6728,3000.0,3.0,300.0,Market yard,4
6729,1050.0,2.0,52.08,Market yard,2
6731,1275.0,2.0,47.0,Market yard,2
6732,1200.0,2.0,75.0,Market yard,2
6734,2250.0,3.0,199.0,Market yard,3
6735,1090.0,2.0,57.0,Market yard,2
6736,1306.0,2.0,65.0,Market yard,2
6737,905.0,2.0,65.0,Market yard,2
6738,560.0,1.0,45.0,Market yard,1
6739,1910.0,3.0,150.0,Market yard,3
6740,1730.0,3.0,95.0,Market yard,3
6741,900.0,2.0,48.0,Market yard,2
6742,1160.0,2.0,67.0,Market yard,2
6744,2400.0,2.0,185.0,Market yard,3
6746,1035.0,2.0,51.5,Market yard,2
6747,1161.0,2.0,55.15,Market yard,2
6749,1584.01,3.0,104.0,Market yard,3
6750,4395.0,3.0,240.0,Market yard,3
6751,1000.0,2.0,50.0,Market yard,2
6752,2289.0,3.0,178.0,Market yard,3
6753,3150.0,4.0,180.0,Market yard,4
6755,2750.0,6.0,200.0,Market yard,6
6758,1300.0,2.0,90.0,Market yard,2
6759,1150.0,2.0,90.0,Market yard,2
6760,1846.0,3.0,120.0,Market yard,3
6761,1216.0,2.0,75.0,Market yard,2
6762,1200.0,4.0,85.0,Market yard,4
6763,1800.0,3.0,130.0,Market yard,3
6764,1225.0,2.0,48.0,Market yard,2
6765,440.0,3.0,35.0,Market yard,3
6766,4000.0,6.0,370.0,Market yard,4
6767,1187.0,2.0,40.14,Market yard,2
6768,3210.0,4.0,192.0,Model colony,4
6770,4050.0,3.0,280.0,Model colony,3
6771,525.0,1.0,21.53,Model colony,1
6772,11890.0,4.0,700.0,Model colony,4
6773,1372.0,2.0,68.0,Model colony,2
6774,1000.0,2.0,50.0,Model colony,2
6775,918.0,2.0,50.49,Model colony,2
6776,1710.0,3.0,107.0,Model colony,3
6777,400.0,1.0,12.0,Model colony,1
6778,1500.0,2.0,69.0,Model colony,2
6781,1532.0,3.0,92.0,Model colony,3
6782,890.0,2.0,40.0,Model colony,2
6784,927.0,2.0,55.0,Model colony,2
6785,3012.0,6.0,250.0,Model colony,4
6786,1100.0,2.0,75.0,Model colony,3
6788,3715.0,6.0,200.5,Model colony,4
6789,1692.0,3.0,88.0,Model colony,3
6790,1440.0,5.0,110.0,Model colony,5
6791,1238.0,2.0,67.0,Model colony,2
6793,527.0,1.0,26.0,Model colony,1
6796,1069.0,2.0,55.0,Model colony,2
6797,1365.0,2.0,73.0,Model colony,2
6798,600.0,2.0,27.0,Model colony,2
6799,1260.0,1.0,41.0,Model colony,1
6801,2145.0,4.0,125.0,Model colony,4
6804,2770.0,4.0,315.0,Model colony,3
6807,2400.0,3.0,165.0,Model colony,3
6808,620.0,1.0,27.0,Model colony,1
6810,1830.0,3.0,101.0,Model colony,3
6811,662.0,1.0,42.0,Model colony,1
6812,3360.0,5.0,225.0,Model colony,4
6813,1778.0,3.0,122.0,Model colony,3
6814,3100.0,4.0,350.0,Model colony,4
6815,1200.0,3.0,72.0,Model colony,3
6817,1275.0,2.0,87.0,Model colony,2
6818,1200.0,4.0,90.0,Model colony,4
6822,1220.0,2.0,59.0,Model colony,2
6824,3500.0,6.0,120.0,Model colony,8
6825,900.0,2.0,50.0,Model colony,2
6826,1080.0,2.0,75.0,Model colony,3
6828,1268.0,2.0,69.0,Model colony,2
6829,1500.0,3.0,83.0,Model colony,3
6832,2195.0,3.0,152.0,Model colony,3
6833,1100.0,2.0,55.0,Model colony,2
6834,1141.0,2.0,55.0,Model colony,2
6836,1351.0,2.0,74.0,Model colony,2
6837,1300.0,2.0,67.0,Model colony,3
6839,1152.0,2.0,61.0,Model colony,2
6840,850.0,1.0,39.5,Model colony,2
6842,3060.0,4.0,350.0,Model colony,4
6844,1996.0,4.0,123.0,Model colony,3
6845,1660.0,2.0,100.0,Model colony,3
6847,1100.0,3.0,125.0,Model colony,2
6848,1250.0,2.0,75.0,Model colony,2
6850,1216.0,2.0,84.03,Model colony,2
6851,3700.0,4.0,314.0,Model colony,4
6852,1929.0,3.0,103.0,Model colony,3
6854,1763.25,3.0,98.0,Model colony,3
6855,2249.81,4.0,245.0,Model colony,4
6856,1447.0,2.0,75.97,Model colony,2
6857,2357.0,3.0,135.0,Model colony,3
6858,1280.0,2.0,120.0,Model colony,2
6860,1450.0,3.0,88.6,Model colony,3
6862,1505.0,3.0,78.0,Model colony,3
6863,600.0,1.0,20.0,Model colony,1
6864,2422.0,4.0,135.0,Model colony,4
6865,1520.0,2.0,81.0,Model colony,3
6868,3300.0,3.0,255.0,Model colony,5
6869,2400.0,5.0,75.0,Model colony,6
6871,1300.0,3.0,77.99,Model colony,3
6873,1170.0,2.0,56.0,Model colony,2
6874,1200.0,1.0,39.82,Model colony,1
6875,7000.0,6.0,560.0,Model colony,6
6876,500.0,1.0,13.0,Model colony,1
6877,1760.0,3.0,185.0,Model colony,3
6878,823.0,2.0,80.0,Model colony,2
6880,1260.0,2.0,85.5,Model colony,2
6882,1891.0,3.0,110.0,Model colony,3
6883,595.0,1.0,40.0,Model colony,1
6885,1500.0,7.0,130.0,Model colony,7
6886,1221.0,3.0,65.0,Model colony,3
6887,1400.0,2.0,65.0,Model colony,2
6888,1719.0,3.0,95.0,Model colony,3
6889,1855.0,3.0,135.0,Model colony,3
6891,1500.0,2.0,78.0,Model colony,3
6892,2795.0,4.0,235.0,Mukund Nagar,3
6893,2420.0,3.0,185.0,Mukund Nagar,3
6895,1250.0,2.0,76.0,Mukund Nagar,2
6897,469.0,1.0,25.0,Mukund Nagar,1
6899,1950.0,4.0,130.0,Mukund Nagar,4
6900,1082.0,2.0,57.5,Mukund Nagar,3
6905,1105.0,2.0,65.0,Mukund Nagar,2
6906,1650.0,3.0,110.0,Mukund Nagar,3
6910,1285.0,2.0,68.0,Mukund Nagar,3
6912,5000.0,4.0,290.0,Mukund Nagar,4
6913,1645.0,3.0,100.0,Mukund Nagar,3
6914,2160.0,3.0,160.0,Mukund Nagar,3
6915,1465.0,2.0,74.72,Mukund Nagar,3
6916,1400.0,2.0,88.0,Mukund Nagar,3
6917,1118.0,2.0,75.0,Mukund Nagar,2
6918,1300.0,2.0,80.0,Mukund Nagar,2
6919,1800.0,3.0,150.0,Mukund Nagar,3
6920,1392.0,2.0,99.0,Mukund Nagar,2
6921,918.0,2.0,55.0,Mukund Nagar,2
6922,1270.0,4.0,128.0,Mukund Nagar,5
6923,3530.0,4.0,290.0,Mukund Nagar,4
6924,1200.0,4.0,110.0,Mukund Nagar,4
6927,813.0,1.0,39.0,Mukund Nagar,1
6932,1300.0,3.0,77.99,Mukund Nagar,3
6934,1430.0,2.0,110.0,Mukund Nagar,2
6935,700.0,2.0,40.0,Mukund Nagar,2
6938,600.0,1.0,43.0,Mukund Nagar,1
6939,1210.0,2.0,83.0,Mukund Nagar,2
6943,1430.0,3.0,78.65,Mukund Nagar,3
6945,1783.0,3.0,125.0,Mukund Nagar,3
6947,1826.0,3.0,130.0,Mukund Nagar,3
6948,1255.0,2.0,90.0,Mukund Nagar,3
6949,1450.0,2.0,87.0,Mukund Nagar,3
6950,360.0,1.0,16.9,Mukund Nagar,1
6951,698.5,1.0,28.57,Mukund Nagar,1
6952,4062.5,4.0,341.0,Mukund Nagar,4
6953,2600.0,4.0,175.0,Mukund Nagar,4
6958,2000.0,4.0,135.0,Mukund Nagar,4
6960,2690.0,4.0,201.0,Mukund Nagar,4
6963,1295.0,2.0,78.5,Mukund Nagar,2
6964,1804.0,3.0,175.0,Mukund Nagar,3
6969,2502.0,4.0,170.0,Mukund Nagar,4
6970,1707.0,3.0,171.0,Mukund Nagar,3
6971,381.0,1.0,28.0,Mukund Nagar,1
6972,1100.0,2.0,72.0,Mukund Nagar,2
6974,1900.0,3.0,150.0,Mukund Nagar,3
6979,1862.0,4.0,110.0,Mukund Nagar,3
6980,4041.0,4.0,345.0,Mukund Nagar,4
6982,1180.0,2.0,77.0,Mukund Nagar,2
6985,1423.0,2.0,71.73,Mukund Nagar,3
6986,2524.0,5.0,180.0,Mukund Nagar,4
6988,1770.0,3.0,108.0,Mukund Nagar,3
6993,3600.0,4.0,300.0,Mukund Nagar,4
6994,1350.0,2.0,89.5,Mukund Nagar,2
6995,1450.0,2.0,78.0,Mukund Nagar,3
6996,2137.0,3.0,110.0,Mukund Nagar,3
6998,1021.0,3.0,59.0,Mukund Nagar,3
6999,1205.0,2.0,79.0,Mukund Nagar,2
7001,1837.0,3.0,110.0,Mukund Nagar,3
7003,1430.0,2.0,102.0,Mukund Nagar,3
7011,1407.0,4.0,150.0,Mundhawa,6
7014,1350.0,2.0,140.0,Mundhawa,3
7015,1400.0,2.0,95.0,Mundhawa,3
7016,5000.0,9.0,210.0,Mundhawa,9
7017,3800.0,4.0,250.0,Mundhawa,4
7021,4100.0,7.0,140.0,Mundhawa,7
7024,1121.0,2.0,78.0,Mundhawa,2
7025,1850.0,3.0,100.0,Mundhawa,3
7026,1200.0,4.0,105.0,Mundhawa,4
7027,1200.0,5.0,110.0,Mundhawa,4
7028,1645.0,3.0,100.0,Mundhawa,3
7030,1450.0,2.0,135.0,Mundhawa,3
7032,1150.0,2.0,80.0,Mundhawa,2
7033,1195.0,2.0,84.0,Mundhawa,2
7035,700.0,6.0,85.0,Mundhawa,7
7036,1418.0,2.0,103.0,Mundhawa,2
7037,1246.0,2.0,82.0,Mundhawa,2
7038,1098.0,2.0,68.0,Mundhawa,2
7039,680.0,4.0,68.0,Mundhawa,3
7041,1798.0,3.0,120.0,Mundhawa,3
7042,1563.0,3.0,91.84,Mundhawa,3
7043,1900.0,2.0,200.0,Mundhawa,2
7044,1392.0,2.0,98.0,Mundhawa,2
7046,1910.0,3.0,190.0,Mundhawa,3
7047,2170.0,3.0,151.0,Mundhawa,3
7048,2106.0,3.0,126.0,Mundhawa,3
7050,3884.0,4.0,240.0,Mundhawa,4
7053,1200.0,7.0,130.0,Mundhawa,8
7054,1000.0,2.0,78.0,Mundhawa,2
7061,1200.0,2.0,130.0,Mundhawa,4
7062,946.0,2.0,58.0,Mundhawa,2
7065,1150.0,2.0,69.0,Mundhawa,2
7066,1138.0,2.0,110.0,Mundhawa,2
7070,693.0,1.0,34.3,Mundhawa,1
7071,1520.0,2.0,90.0,Mundhawa,3
7072,1675.0,2.0,135.0,Mundhawa,3
7074,1220.0,2.0,88.0,Mundhawa,2
7076,925.0,1.0,40.7,Mundhawa,1
7077,1250.0,2.0,90.0,Mundhawa,2
7078,1175.0,2.0,79.0,Mundhawa,2
7081,1700.0,3.0,111.0,Mundhawa,3
7082,650.0,1.0,16.0,Mundhawa,1
7084,2750.0,3.0,260.0,Mundhawa,3
7086,780.0,1.0,70.0,Mundhawa,1
7088,1320.0,2.0,100.0,Mundhawa,2
7090,800.0,1.0,32.0,Mundhawa,1
7091,1435.0,2.0,80.0,Mundhawa,3
7092,1800.0,3.0,240.0,Mundhawa,3
7093,1850.0,3.0,175.0,Mundhawa,6
7094,1200.0,4.0,140.0,Mundhawa,4
7095,1760.0,3.0,115.0,Mundhawa,3
7098,1310.0,2.0,80.43,Mundhawa,2
7099,4600.0,9.0,200.0,Mundhawa,9
7100,1800.0,3.0,110.0,Mundhawa,3
7101,1445.0,2.0,86.69,Mundhawa,3
7102,645.0,1.0,39.0,Mundhawa,1
7103,1328.0,2.0,107.0,Mundhawa,2
7104,1823.0,3.0,103.0,Mundhawa,3
7105,2439.0,5.0,170.0,Mundhawa,4
7107,770.0,1.0,43.82,Mundhawa,1
7108,400.0,2.0,50.0,Mundhawa,1
7114,1020.0,2.0,80.0,Mundhawa,2
7115,2100.0,3.0,125.0,Mundhawa,3
7121,1027.0,2.0,67.0,Mundhawa,2
7123,3520.0,6.0,460.0,Mundhawa,5
7125,1200.0,4.0,125.0,Mundhawa,4
7127,1200.0,2.0,66.0,Mundhawa,3
7129,1270.0,2.0,95.25,Mundhawa,3
7136,610.0,1.0,18.5,Mundhawa,1
7138,1805.0,3.0,134.0,Mundhawa,3
7139,840.0,2.0,45.0,Nagar Road,2
7140,1020.0,2.0,30.6,Nagar Road,2
7141,1060.0,2.0,55.0,Nagar Road,2
7144,883.0,2.0,29.0,Nagar Road,2
7145,1200.0,2.0,62.5,Nagar Road,2
7146,1705.0,3.0,95.0,Nagar Road,3
7147,1027.0,2.0,44.0,Nagar Road,2
7148,1560.0,5.0,145.0,Nagar Road,5
7150,1300.0,3.0,64.0,Nagar Road,3
7151,804.1,2.0,69.09,Nagar Road,2
7152,3198.0,4.0,200.0,Nagar Road,4
7153,1360.0,2.0,75.0,Nagar Road,3
7154,1200.0,2.0,75.0,Nagar Road,2
7156,1200.0,2.0,49.5,Nagar Road,2
7157,1256.0,2.0,60.0,Nagar Road,2
7158,1100.0,2.0,60.0,Nagar Road,2
7159,1220.0,2.0,59.5,Nagar Road,2
7160,1215.0,2.0,40.0,Nagar Road,2
7161,1130.0,2.0,45.2,Nagar Road,2
7162,1260.0,1.0,41.0,Nagar Road,1
7163,890.0,1.0,75.0,Nagar Road,1
7165,1326.0,2.0,62.17,Nagar Road,2
7166,1086.0,2.0,33.66,Nagar Road,2
7167,1339.0,2.0,62.0,Nagar Road,2
7168,1139.0,2.0,80.0,Nagar Road,2
7169,1080.0,2.0,55.0,Nagar Road,2
7170,1801.0,3.0,139.0,Nagar Road,3
7171,1111.0,2.0,41.88,Nagar Road,2
7172,3876.0,3.0,300.0,Nagar Road,3
7173,1150.0,2.0,51.0,Nagar Road,2
7174,1400.0,2.0,78.0,Nagar Road,3
7175,1076.0,2.0,52.0,Nagar Road,2
7176,4827.0,4.0,400.0,Nagar Road,4
7177,1215.0,2.0,90.0,Nagar Road,2
7178,1015.0,2.0,40.0,Nagar Road,2
7179,845.0,2.0,37.0,Nagar Road,2
7180,1216.0,2.0,84.0,Nagar Road,2
7181,1358.0,2.0,81.0,Nagar Road,2
7182,1350.0,3.0,85.0,Nagar Road,3
7183,1856.0,3.0,120.0,Nagar Road,3
7184,787.0,2.0,31.0,Nagar Road,2
7185,1110.0,2.0,58.0,Nagar Road,2
7186,1216.0,2.0,75.0,Nagar Road,2
7187,1100.0,2.0,43.5,Nagar Road,2
7188,1227.0,2.0,53.49,Nagar Road,2
7189,2556.0,3.0,169.0,Nagar Road,3
7191,800.0,2.0,40.0,Nagar Road,2
7192,1850.0,2.0,110.0,Nagar Road,3
7193,1060.0,2.0,55.0,Nagar Road,2
7196,1065.0,2.0,30.88,Nagar Road,2
7198,1140.0,2.0,70.93,Nagar Road,2
7199,921.0,2.0,29.47,Nagar Road,2
7200,1900.0,3.0,125.0,Nagar Road,3
7201,3000.0,4.0,235.0,Nagar Road,3
